video_id	caption	start	end	duration	phase	idx
v_Ej_a4iCd45I	A man jumps and spins in the air	135.58	141.7	174.94	train	9866
v_Ej_a4iCd45I	The man in gray daces as the other men jump around	150.45	154.82	174.94	train	9867
v_Ej_a4iCd45I	The men pose for a photo	159.2	163.57	174.94	train	9868
v_Ej_a4iCd45I	The title card is shown and we fade out	163.57	174.94	174.94	train	9869
v_-1IlTIWPNs4	A cameraman walks down a snowy driveway to capture a young child shoveling up snow	0.0	21.08	86.05	train	9870
v_-1IlTIWPNs4	The boy speaks into the camera and continues pushing the snow around with a shovel	21.94	86.05	86.05	train	9871
v_tJSF2GAp9TU	A man jumps on parallel bars and does a gymnastics routine	0.0	60.23	80.85	train	9872
v_tJSF2GAp9TU	The audience is watching him in the stands	0.81	60.23	80.85	train	9873
v_tJSF2GAp9TU	He jumps off and lands on the mat with his hands raised	55.38	60.23	80.85	train	9874
v_QePg4GKh3rw	A gymnast is seen standing ready and waves one arm into the air	0.0	6.92	65.9	train	9875
v_QePg4GKh3rw	She jumps onto a set of uneven bars and performs a gymnastics routine consisting on flips and tricks	10.54	52.39	65.9	train	9876
v_QePg4GKh3rw	She jumps off the bars in the end and waves her arms in the air while her coach claps for her	53.71	65.9	65.9	train	9877
v_CEEJ1gzdmAk	Guys are playing hockey on an ice arena	0.0	169.83	171.55	train	9878
v_CEEJ1gzdmAk	Some players are laid out	3.43	168.12	171.55	train	9879
v_CEEJ1gzdmAk	A pile of players lay on a fallen athlete	39.46	42.89	171.55	train	9880
v_CEEJ1gzdmAk	A player gets knocked to the ice and his helmet too	47.18	50.61	171.55	train	9881
v_CEEJ1gzdmAk	A guy has a head injury and is blooding on the ice after he falls	152.68	153.54	171.55	train	9882
v_6yD5jZn6SEs	A gymnast is seen leaning over a long bar with a person standing next to her on the ground	0.2	4.16	13.21	train	9883
v_6yD5jZn6SEs	The girl then hops herself up on the beam	3.9	9.18	13.21	train	9884
v_6yD5jZn6SEs	Finally the girl begins to swing down around	8.85	12.68	13.21	train	9885
v_rIqITS6qMB0	A guy stands in the fields and lights a piece of paper	0.0	6.42	27.93	train	9886
v_rIqITS6qMB0	A guy tosses the piece of paper towards stack wood and then runs	6.84	7.54	27.93	train	9887
v_rIqITS6qMB0	The wood catches on fire	7.68	27.93	27.93	train	9888
v_rIqITS6qMB0	The guy walks towards a man	23.46	27.93	27.93	train	9889
v_HPv-d6qybdE	A camera pans all around an indoor gym and leads into clips of people pole volting over a bar	0.0	35.39	214.51	train	9890
v_HPv-d6qybdE	Several people are shown running with a pole over a beam and onto a mat one after the other	32.18	139.43	214.51	train	9891
v_HPv-d6qybdE	More people take their turns while others walk around the gym and watch them on the sides	132.99	213.43	214.51	train	9892
v_lRRBeGRTpdc	the word BRENMAR is in the center of the screen going around, then change to the word UNiiQU3 and Hoola Hoop	0.0	14.05	200.66	train	9893
v_lRRBeGRTpdc	three women wearing all black are standing holding a white hoola hoope on her hands	14.05	16.05	200.66	train	9894
v_lRRBeGRTpdc	a man is bending on the floor srronded by hoola hoops	16.05	18.06	200.66	train	9895
v_lRRBeGRTpdc	woman wearing black pants and white shirt starts dancing with a hoola hoop arond his neck	18.06	19.06	200.66	train	9896
v_lRRBeGRTpdc	second woman with yellow hair starts dancing two people appears and a set of dancing women appears doing tricks with a hoola hoop while the man is watching them, woman with green jacket is singing the song	19.06	128.42	200.66	train	9897
v_lRRBeGRTpdc	women appears in a dark room with brilliant hoola hoops dancing and doing tricks, woman with yellow hair keeps dancing alone	128.42	200.66	200.66	train	9898
v_m6w3Skrc89s	The man in black shirt is kneeling and reached for his back leg	0.0	3.9	27.89	train	9899
v_m6w3Skrc89s	The man slightly moved forward	1.81	18.27	27.89	train	9900
v_m6w3Skrc89s	The man paused forward while he is holding his ankle	13.94	27.89	27.89	train	9901
v_NSi8DorB6L0	This man is water skiing and he does it sitting down and standing up, except he's holding onto the handle bars backwards	0.0	35.16	39.73	train	9902
v_NSi8DorB6L0	While he's skiing he tries to around to stand forward like normal, but he goes flying when he tries to turn around	35.16	39.73	39.73	train	9903
v_voaGOm-rl9Y	A person is shoveling snow off their sidewalk	0.0	43.77	51.8	train	9904
v_voaGOm-rl9Y	A dog is jumping in the snow he is throwing	9.58	43.77	51.8	train	9905
v_voaGOm-rl9Y	Words come onto the screen	45.07	51.8	51.8	train	9906
v_nQjxgOz1WYo	A man is seen acting crazy towards a camera while sitting at a poker table with another man	0.0	9.25	33.02	train	9907
v_nQjxgOz1WYo	The men stick their tongues out at the camera and the camera moves in on another table with people playing	5.94	28.56	33.02	train	9908
v_nQjxgOz1WYo	In the end he faces the camera towards himself	28.07	33.02	33.02	train	9909
v_rWHm1-o_zL0	A shiny mopped floor is shown	0.0	10.55	162.38	train	9910
v_rWHm1-o_zL0	A janitor is shown rolling rugs, scraping gum, putting out signs, and mopping floors	12.18	31.66	162.38	train	9911
v_rWHm1-o_zL0	He goes into a closet and picks out the cleaner he uses while he talks about it	33.29	50.34	162.38	train	9912
v_rWHm1-o_zL0	He sprays water and the cleaning solution into his mop cart	51.15	116.1	162.38	train	9913
v_rWHm1-o_zL0	He is then shown mopping the floor with the solution	116.91	140.46	162.38	train	9914
v_rWHm1-o_zL0	He takes everything apart and puts it away before washing his hands for the day	141.27	162.38	162.38	train	9915
v_rDlPcW_2nG0	Two women standing in the kitchen, one girl is wearing a black top and the other one is wearing a beige top	0.0	29.38	143.34	train	9916
v_rDlPcW_2nG0	The woman in beige showed a sandwich on the kitchen counter, then started peeing the green cucumber using a peeler, then start slicing the cucumber	25.8	103.92	143.34	train	9917
v_rDlPcW_2nG0	She then spread butter on the bread, placed the sliced cucumber on the bread, sprinkle some salt, cut the edges of the bread then sliced it into triangle, then placed in on the white plate, then both of the women ate the sandwich	57.33	143.34	143.34	train	9918
v_6w4OWjY6k_k	A young child is seen walking forward with a stick in his hand and pushing a puck down a track	0.0	22.57	53.73	train	9919
v_6w4OWjY6k_k	He walks back while another boy hits the puck and several people watch on the sidelines	19.07	42.72	53.73	train	9920
v_6w4OWjY6k_k	The young boy continues to walk back and fourth	42.72	53.73	53.73	train	9921
v_qJYp25ni6tg	A man is seen speaking to the camera followed by various ingredients laid out and him chopping up vegetables	0.97	53.13	193.19	train	9922
v_qJYp25ni6tg	The man continues cutting and mixes the ingredients into a bowl	44.43	129.44	193.19	train	9923
v_qJYp25ni6tg	He pours liquid into the bowl and ends by presenting it on a plate	109.15	188.36	193.19	train	9924
v_-rJVr9sQ1h8	The video leads into several shots of dogs walking around and leads into a woman petting a dogs fur	3.22	53.7	107.41	train	9925
v_-rJVr9sQ1h8	The woman continues brushing and shows clips of the dog running along a park	49.41	105.79	107.41	train	9926
v_Q8Y9pmhvJqE	Two adult men in helmets are teaching little boys how to play ice hockey	0.0	37.73	53.52	train	9927
v_Q8Y9pmhvJqE	The boys gather in a circle, hitting their sticks on the ground	38.54	47.63	53.52	train	9928
v_Q8Y9pmhvJqE	They then cheer and skate away	47.9	53.52	53.52	train	9929
v_F1-PnXa9SwQ	A woman in a white dress starts a lawn mower	0.0	11.57	33.07	train	9930
v_F1-PnXa9SwQ	She starts mowing the lawn	11.74	23.81	33.07	train	9931
v_F1-PnXa9SwQ	She turns around and goes back the other way	23.48	33.07	33.07	train	9932
v_QQfH0FDsYPc	A man is seen standing on a field and begins swinging an object around and around	0.0	5.32	11.56	train	9933
v_QQfH0FDsYPc	He continues swinging and finishes by standing on the field	5.38	11.56	11.56	train	9934
v_o1DCCTev0CQ	A sign says superfresco easy on the screen	0.0	38.72	215.09	train	9935
v_o1DCCTev0CQ	A man is shown painting a wall with grey paint	39.79	168.84	215.09	train	9936
v_o1DCCTev0CQ	He uses broad sweeps to completely cover the wall	173.15	215.09	215.09	train	9937
v_96krk6Ka9Vc	Several views are seen from the inside of a stadium	0.0	13.89	115.75	train	9938
v_96krk6Ka9Vc	A group of teams walk onto the field, cheering	15.05	71.77	115.75	train	9939
v_96krk6Ka9Vc	The crowd cheers as the teams make goals during the game	73.5	115.75	115.75	train	9940
v_pi4p4zdoqmw	A man in surfing attire is featured with his name and size of his board	0.0	6.42	142.76	train	9941
v_pi4p4zdoqmw	The video cuts to the beach and the man begins to surf	6.42	142.76	142.76	train	9942
v_pi4p4zdoqmw	He catches waves but wipes out early on most of them	10.71	142.76	142.76	train	9943
v_pi4p4zdoqmw	A bird appears to divebomb into the ocean	57.82	59.24	142.76	train	9944
v_pi4p4zdoqmw	Other surfers further out appear	77.09	80.66	142.76	train	9945
v_28GYivx4lyk	We see two people playing foosball	0.0	11.05	11.05	train	9946
v_28GYivx4lyk	A man in a black shirt leave the room and turns before leaving	0.0	3.59	11.05	train	9947
v_28GYivx4lyk	A man puts his face in front of the camera	9.34	11.05	11.05	train	9948
v_uAKyRSEaY1s	A man wearing a grey t-shirt stands at a desk with a computer monitor displaying a timer	0.0	5.02	41.82	train	9949
v_uAKyRSEaY1s	The man holds a Rubik's Cube and starts the timer as he starts to solve the Rubik's Cube	5.02	31.57	41.82	train	9950
v_uAKyRSEaY1s	As the man completes the Rubik's Cube he drops the puzzle and stops the timer at 26 seconds	31.57	41.82	41.82	train	9951
v_fU2mbWwVSXU	A man in white uniform is standing at the kitchen counter	0.0	162.61	162.61	train	9952
v_fU2mbWwVSXU	The man pull out a knife and sharpener, he touched the edge of the knife	17.89	42.28	162.61	train	9953
v_fU2mbWwVSXU	The man hold the metal knife sharpener and slowly sharpen the knife from side to side	33.34	89.44	162.61	train	9954
v_fU2mbWwVSXU	The man use different types of tools to sharpen the knife such as machine and water stone	78.05	162.61	162.61	train	9955
v_QWXzDdMjZOw	A man holds a saxophone, then he takes out the neck and blows the mouthpiece while talking	6.08	75.22	151.95	train	9956
v_QWXzDdMjZOw	Then, the man puts on the neck in the saxophone and shows the keys while talking	75.22	123.08	151.95	train	9957
v_QWXzDdMjZOw	Then, the man plays the saxophone while explaining	123.08	144.35	151.95	train	9958
v_TKGjHAmCaRo	A man is playing with a dog on the grass	0.0	11.63	136.88	train	9959
v_TKGjHAmCaRo	he then flips and throws a Frisbee	8.21	32.85	136.88	train	9960
v_TKGjHAmCaRo	The dog runs side to side and chases it	32.85	57.49	136.88	train	9961
v_TKGjHAmCaRo	He grabs two other Frisbees and tosses them around while the dog jumps	57.49	88.97	136.88	train	9962
v_TKGjHAmCaRo	He throws the Frisbee some more while the dog runs	90.34	117.03	136.88	train	9963
v_TKGjHAmCaRo	The dog continues jumping side to side and running in all directions as they get thrown	117.72	136.88	136.88	train	9964
v_q23IYtwNOkE	A man and an woman sip a blue liquid and rinse his mouth	0.0	41.7	61.32	train	9965
v_q23IYtwNOkE	Then, the woman bend and throw the liquid while the man continues rinsing his mouth	42.31	60.1	61.32	train	9966
v__nBOWe_VhXg	A woman is shown talking to the camera and leads into her beginning to paint a picture	0.0	36.1	185.11	train	9967
v__nBOWe_VhXg	She moves her brush back and fourth on the canvas and putting various colors and swirls around the sides	32.39	185.11	185.11	train	9968
v_0wwx4wnHv-U	A person is seen standing on a tennis court bouncing a ball	0.0	1.84	8.78	train	9969
v_0wwx4wnHv-U	Another man is seen standing ready on the other side in front of a large audience	1.89	6.93	8.78	train	9970
v_0wwx4wnHv-U	The man then hits the ball over the net and bounces back on the other side	6.19	8.56	8.78	train	9971
v__kG3DxvGnnQ	A girl is seen sitting in a chair with another person wiping her face and handing her a mirror to look in	0.0	93.91	208.68	train	9972
v__kG3DxvGnnQ	He then pierces the girl's cheeks and the camera zooms in on the girl's face when he's done	91.82	208.68	208.68	train	9973
v_9LraB2HBC0g	A woman is seen speaking to the camera while standing in a shower and holding various objects	2.76	94.77	184.02	train	9974
v_9LraB2HBC0g	The woman then rubs lotions all over her legs and begins shaving her legs and ending by speaking to the camera	68.09	179.42	184.02	train	9975
v__g2D5oXLCZI	A man is seen speaking to the camera holding a basketball	0.0	15.48	54.31	train	9976
v__g2D5oXLCZI	The man then begins throwing the ball in the hoop several times	15.48	40.73	54.31	train	9977
v__g2D5oXLCZI	He walks back to the camera and continues speaking while moving his hands	38.83	53.5	54.31	train	9978
v_3gc3nddr8TE	A small group of girls are seen huddled up and begin moving around the field	0.0	12.21	58.14	train	9979
v_3gc3nddr8TE	More women are seen running around the large field playing field hockey	11.63	42.15	58.14	train	9980
v_3gc3nddr8TE	The girls continue to play against one another and end by waling away	35.76	55.24	58.14	train	9981
v_6iTymXuGFhg	A close up is shown of a young child moving around on a swing and people standing around him to push	0.0	26.75	121.6	train	9982
v_6iTymXuGFhg	The camera continues to follow the boy around the yard while the mom lays in the grass and then the daughter swinging around	17.63	99.11	121.6	train	9983
v_6iTymXuGFhg	The parents play with the kids more, give them a kiss, and the dad walks away with the daughter	96.07	121.6	121.6	train	9984
v_jG1kgKJkf8c	A street performer is sitting down on a crate and drumming on buckets and pans with drum sticks	0.0	61.26	191.45	train	9985
v_jG1kgKJkf8c	He busts on of the buckets and in frustration, stabs it with the stick	67.01	85.19	191.45	train	9986
v_jG1kgKJkf8c	He replaces the bucket and starts over in his beat as a crowd gathers	86.15	154.12	191.45	train	9987
v_jG1kgKJkf8c	He rearranges the buckets once again and continues drumming	155.07	191.45	191.45	train	9988
v_29k1TypoU4w	A man is seen kneeling on a mat and demonstrating how to do a proper exercise but moving his arms and legs	0.87	39.45	86.7	train	9989
v_29k1TypoU4w	The man moves back and fourth while moving his arms and legs and speaking to the camera	23.41	83.67	86.7	train	9990
v_22n4w0uferc	"A screen appears with a snowy mountain with pine trees and an overlay on the screen of a logo and words that say ""Efficient Hot Waxing Tips Reduces time material waste, cost and mess"""	0.0	5.68	189.48	train	9991
